#{"t_start": 1775183003.5701678, "env_id": "None"}
r,l,t
24.027822,93,316.195547
65.549768,24,316.290355
56.440068,127,316.499111
78.910698,29,316.623032
44.942946,28,316.731992
33.858245,216,317.012037
57.144774,106,317.198334
19.82783,54,317.330629
47.301787,97,317.482783
52.923489,178,317.719637
68.763466,94,317.910875
47.744974,58,318.049736
79.449155,33,318.158558
51.721373,211,318.453956
28.160089,206,318.726122
-3.109155,157,320.22722
40.468568,91,320.44129
43.652203,27,320.536023
29.118505,86,320.69101
42.467254,267,321.050882
24.192314,76,321.221591
33.932923,102,321.398952
-34.493286,400,321.840168
53.583869,99,322.038794
63.364883,61,322.19315
55.046461,95,322.351909
20.92387,77,322.51263
47.711489,108,322.701171
28.620618,50,322.840694
39.587263,64,323.002576
50.079741,84,323.150928
37.526289,135,323.445692
58.274027,88,323.728189
52.653523,86,324.00859
30.211802,114,325.620261
49.061953,112,332.84845
53.450349,59,332.979471
22.471613,131,333.182624
40.195773,80,333.327879
-19.577671,102,333.491253
33.735889,46,333.62833
36.450234,152,333.980036
46.738266,56,334.140676
26.342644,244,334.500789
71.172174,66,334.637369
47.692087,49,334.790354
17.488806,163,335.016104
60.293725,89,335.175504
65.777899,81,335.32922
42.765458,71,335.470253
64.42727,28,335.584311
47.140863,74,335.732504
65.98114,63,335.879939
38.993008,17,335.975178
38.872615,170,336.229734
-5.350292,154,337.685984
64.966331,61,337.831545
27.253227,76,337.990628
58.763327,75,338.158101
50.254519,123,338.370384
30.304325,23,338.460576
59.743347,54,338.596857
52.235973,113,338.778298
29.096976,93,338.978582
30.221191,140,339.194387
49.339055,62,339.321386
49.162194,45,339.450727
2.853914,239,339.77164
37.525339,64,339.916523
59.229372,48,340.044794
34.92175,113,340.251779
69.937195,129,340.463451
33.311352,111,340.632065
55.178224,185,340.919737
63.771569,70,341.079983
41.31457,86,341.222926
20.832604,183,342.658546
56.141667,37,342.781647
16.08055,87,342.938078
59.88868,83,343.095679
39.303446,80,343.240923
54.91129,138,343.465106
52.824688,29,343.590848
-5.127652,271,343.910338
54.458464,75,344.05509
59.745172,63,344.192195
46.953648,138,351.135992
46.777552,50,351.294962
32.711173,148,351.528416
-15.999392,72,351.674186
64.523066,154,351.910532
45.004381,113,352.104331
58.278744,89,352.405733
54.034042,96,352.59496
23.30658,225,352.94317
11.139997,70,354.347658
32.541454,143,354.586822
32.53801,86,354.755358
40.051597,163,354.990584
9.941343,69,355.154545
40.677791,125,355.359417
2.354809,79,355.505853
57.689838,56,355.630493
45.752751,41,355.746413
20.220784,167,355.975031
52.742352,111,356.153478
59.862807,54,356.270598
7.346297,392,356.737422
42.555684,55,356.857407
66.122253,75,357.021633
35.740321,58,357.15109
41.543738,24,357.244016
22.912231,59,357.407887
84.689099,78,357.562511
34.007528,235,359.118018
52.205963,111,359.308704
37.586707,81,359.463438
63.969315,93,359.632957
33.751733,102,359.799787
48.489774,48,359.924028
74.364585,41,360.056278
34.523337,128,360.255248
73.227234,93,360.449542
44.099005,82,360.611546
49.089434,153,360.839602
34.052892,239,361.154825
4.992199,102,361.33393
40.00552,75,361.481093
42.997631,126,361.672633
54.833475,71,361.839421
35.329446,77,362.0046
51.100875,32,362.105032
67.348763,293,369.341115
-11.277414,56,370.889372
28.346835,305,371.272681
38.781023,119,371.482311
41.737903,77,371.617937
-14.367875,82,371.752295
25.558871,162,371.994603
64.819151,88,372.165495
52.146465,70,372.347175
86.201796,53,372.467265
67.840223,82,372.633153
52.826236,85,372.796652
6.362761,383,373.25764
32.876679,85,373.419625
46.628256,134,373.624733
32.153975,79,373.794337
58.002443,104,373.990653
72.265798,106,375.361991
29.563286,36,375.504747
50.90876,84,375.675974
53.314401,105,375.867944
95.80148,78,376.041805
28.542158,102,376.208763
56.079907,81,376.348238
63.531311,62,376.470095
24.701977,325,376.849614
34.909443,113,377.044637
34.084939,146,377.255902
36.406892,61,377.4082
67.510641,109,377.59625
52.918199,34,377.70738
34.588781,146,377.937754
47.619381,37,378.055503
7.358007,122,378.250026
43.658401,63,378.379416
33.6347,84,378.552295
63.206248,85,378.71448
39.833773,94,378.893345
42.042594,118,380.28401
77.763172,33,380.416381
23.714073,178,380.684066
52.454056,37,380.793804
39.413892,137,380.996043
20.012172,110,381.190188
88.517978,89,381.360188
44.992343,63,381.485298
20.11098,342,390.019665
57.944335,50,390.152749
60.001945,39,390.265543
63.44917,92,390.437788
21.057147,209,390.90384
85.727162,15,391.003234
44.76315,49,391.136395
24.782985,46,391.46937
37.503905,106,391.660692
40.038618,122,391.940547
47.49651,43,392.103759
37.825712,72,392.261248
69.882894,64,392.416652
47.691102,26,392.527803
50.981458,82,392.698623
25.073311,109,394.127771
47.364615,20,394.215784
48.174822,40,394.324512
64.932663,27,394.424805
64.131982,100,394.596604
20.843193,278,394.940596
16.967495,152,395.18919
16.892088,32,395.291691
79.123987,35,395.384945
65.351637,80,395.524471
51.245178,88,395.679096
31.297495,167,395.920272
61.849667,45,396.075993
38.013098,252,396.627597
39.940054,232,396.942197
26.197623,60,397.067773
58.835979,157,397.334008
49.096817,57,397.462762
40.983686,53,397.595811
67.253476,95,399.022877
68.718424,167,399.291998
50.17799,90,399.464717
31.096117,50,399.594285
44.441435,76,399.735698
49.212494,75,399.889756
64.471283,70,400.044955
23.938067,195,400.315224
57.940304,78,400.492209
45.899919,85,400.656503
68.444274,60,400.797593
14.764159,135,400.997226
50.189213,29,401.103232
30.79457,69,401.232939
31.955054,39,401.340759
34.148452,90,401.509268
30.419866,97,401.683778
30.494128,253,401.996779
32.114253,82,408.991896
48.463349,27,409.097888
56.107785,27,409.210415
17.088926,218,409.492944
64.270868,38,411.094376
57.719861,62,411.247503
45.012862,53,411.384037
17.68088,51,411.513274
62.650585,45,411.650168
51.413006,50,411.782182
38.617459,76,411.938092
24.197005,113,412.139821
41.359821,46,412.269181
51.693967,88,412.452492
57.875473,322,412.861666
60.934861,58,413.005601
52.749043,80,413.17146
38.717713,100,413.348419
57.373303,63,413.485008
42.335134,67,413.631169
25.057582,80,413.795374
23.873063,67,413.954196
63.497333,114,414.166399
29.693971,62,414.317476
40.325894,142,414.521415
66.689306,29,414.633331
81.55653,52,414.768663
40.343334,38,414.890277
70.920753,33,415.019342
59.225484,51,415.146834
63.054376,32,415.277272
41.38208,109,416.726981
62.271378,41,416.857841
44.82838,76,417.003856
62.894848,81,417.171394
45.111482,102,417.364496
20.578735,73,417.506009
45.988817,59,417.629897
36.145164,84,417.779811
47.37676,30,417.873248
25.082453,61,418.000823
47.981529,45,418.128012
81.514054,48,418.23736
51.192123,48,418.382463
4.009414,64,418.504652
-67.357699,177,418.755812
32.720057,51,418.893563
30.812331,37,418.993122
52.718966,21,419.096117
56.560911,18,419.193318
26.325206,195,419.468379
43.252576,75,419.618686
41.956697,43,419.747998
25.039762,126,419.95713
50.766591,17,420.052385
61.176606,58,420.187776
45.469031,87,420.357752
-3.367856,400,422.169923
35.194796,192,422.45637
-0.340655,62,422.586577
23.237943,137,422.802287
47.611737,81,430.825703
-2.146193,87,431.03395
44.377866,47,431.292928
55.355993,78,431.456408
76.281996,53,431.586753
51.516807,58,431.718091
44.175738,47,431.956631
44.31498,89,432.134717
60.826854,37,432.256932
68.089444,43,432.457948
-14.667558,400,432.972479
51.915545,100,433.140852
54.328414,33,433.271154
22.416885,92,433.45153
18.463299,53,433.564004
36.959897,155,433.80655
29.792482,34,433.937807
40.313043,51,435.275409
54.703979,72,435.477354
33.791581,94,435.672397
41.963334,125,435.902615
47.289315,56,436.053638
36.50292,311,436.45739
70.503653,53,436.577804
30.716671,120,436.805688
23.374138,83,436.973203
69.422611,48,437.106464
35.641687,247,437.413641
21.765577,61,437.544664
81.839683,60,437.667857
61.533443,44,437.809675
38.601593,45,437.962408
59.797928,34,438.113144
56.148722,43,438.234697
59.181549,46,438.367131
45.970878,38,438.487029
87.281596,89,438.651985
64.144962,76,438.79527
33.821502,44,438.940027
31.883557,117,439.127362
54.241931,69,439.283495
66.255684,64,440.63745
58.054697,76,440.815658
53.459308,94,441.007311
73.530921,40,441.118211
39.163259,79,441.281096
47.146655,41,441.3957
13.967396,275,441.769341
51.940761,84,441.925539
59.852871,54,442.097754
48.919961,65,442.245531
33.362533,74,442.416755
62.57246,69,442.576233
58.814756,45,442.720996
75.076357,87,442.883288
32.001439,62,443.041039
60.764392,90,443.209336
24.258135,83,443.447831
33.770935,87,443.659892
27.404559,56,450.781538
7.237834,110,450.967896
35.653376,60,451.099963
31.973566,131,451.364713
25.786598,96,451.529429
62.326158,34,451.636999
47.525699,55,451.781234
76.792318,51,452.040869
27.516485,167,453.739987
45.706392,19,453.852075
31.353806,66,454.007403
51.246524,80,454.164074
50.12866,68,454.302853
66.320361,143,454.541192
61.42034,65,454.69469
60.163066,143,454.917842
60.666624,91,455.107003
72.798318,56,455.238179
34.665916,105,455.428892
72.62747,32,455.537395
31.443407,161,455.774398
83.09283,97,455.972795
16.5412,146,456.19295
31.938911,115,456.383241
36.417563,48,456.517725
55.537052,80,456.696484
49.775061,24,456.81708
77.508325,92,456.9811
40.148021,85,457.151085
75.968289,81,457.328806
39.428172,87,457.518494
59.399236,75,458.929844
40.640696,28,459.060574
82.067423,33,459.193119
66.920481,84,459.353253
55.51091,25,459.4556
52.116417,190,459.77133
86.255141,99,459.975832
60.345978,61,460.130721
48.295152,49,460.254274
31.560385,64,460.395361
38.96296,129,460.604973
68.718003,49,460.746635
53.800152,68,460.891416
26.697442,72,461.065403
58.941089,48,461.198383
62.885229,76,461.370713
37.527281,168,461.626022
67.90551,127,461.81142
56.972893,156,462.02369
54.62282,70,462.19417
27.410044,85,462.348631
28.678899,133,462.542131
63.652714,102,462.72966
51.541964,39,462.834684
52.852647,38,462.952019
52.402382,74,464.374731
65.27942,104,464.593801
60.744009,47,464.73386
62.886999,54,464.870132
58.026972,65,471.635993
75.099966,77,471.768813
55.080708,75,471.912798
45.154825,51,472.042914
40.671547,75,472.201463
45.408856,97,472.396666
50.664871,68,472.58597
56.440911,93,472.850526
53.486769,24,472.985893
29.319509,92,473.178326
65.281122,53,473.349757
19.6227,266,473.714797
50.793398,49,473.839054
68.04407,160,474.075671
38.591484,85,474.244167
38.375732,127,474.448712
58.226144,171,474.722875
34.205219,185,476.255759
34.883726,39,476.403504
32.396797,165,476.668154
65.959034,100,476.833775
36.370165,85,477.006738
53.438718,82,477.157684
57.242248,35,477.289498
4.435723,67,477.433269
72.671489,60,477.544925
53.503005,54,477.679596
34.821858,76,477.83331
34.347724,62,477.987981
74.246068,55,478.134726
41.150091,151,478.376555
57.086453,54,478.517097
36.232035,73,478.670212
29.317815,47,478.807473
81.854588,75,478.972671
39.732176,166,479.21944
70.579552,39,479.351492
45.805226,65,479.490579
42.191794,105,479.67421
33.803065,120,479.867212
57.830233,86,480.059569
58.32922,99,480.239874
31.074184,88,481.635613
77.471658,32,481.776169
55.444658,165,482.112252
56.538976,67,482.248537
28.662056,276,482.602591
55.445198,29,482.721162
58.096306,136,482.938916
58.470872,42,483.072443
72.588082,29,483.166754
39.614863,85,483.331035
48.529458,65,483.473044
51.712193,49,483.595332
58.320414,69,483.763284
82.97477,41,483.872514
76.35308,98,484.061172
83.686369,84,491.066508
47.193822,67,491.20179
34.413483,61,491.343183
37.764347,155,491.589315
39.112249,73,491.74471
51.384199,69,491.89583
64.334883,109,492.203528
29.581538,90,492.434481
46.090434,110,492.631856
59.007877,50,494.030816
4.83144,150,494.284186
49.423272,90,494.476261
9.328325,125,494.679487
82.612011,47,494.820817
41.610819,109,495.022999
