#{"t_start": 1775332093.6458802, "env_id": "None"}
r,l,t
107.450258,12,291.163248
90.101728,36,291.305705
89.228012,46,291.472177
93.328186,63,291.74429
67.782419,52,291.972039
30.636164,101,292.295458
77.449083,67,292.592737
70.062473,49,292.805524
47.675281,178,293.282595
137.980447,31,293.514082
40.184188,173,293.93341
100.301825,69,294.68066
79.076093,66,294.924265
50.096517,98,295.228462
74.869268,63,295.450235
58.291576,95,295.796401
59.83122,38,296.007705
102.457704,22,296.134379
73.237829,104,296.394696
54.038718,74,296.612918
78.973116,84,296.842781
84.10701,69,297.02806
103.307893,58,297.211984
36.876653,182,297.623216
95.589141,51,297.809888
54.415322,83,298.041004
72.429255,105,298.29233
83.183521,29,298.441361
64.221006,84,298.680939
75.782605,42,298.838091
138.956961,31,298.976903
102.944624,24,299.107281
62.750691,48,299.277359
40.399493,91,299.526361
48.349969,70,299.744767
86.958955,38,299.91416
85.118892,34,300.079979
91.480896,47,300.245412
95.760237,53,300.431649
72.335698,56,300.625902
86.426672,44,300.814116
90.821727,40,300.967879
44.353892,232,310.395703
120.934635,31,310.578674
86.167507,56,310.771761
83.080629,38,310.916608
108.517026,17,311.040565
113.430915,78,311.259266
63.096527,33,311.541457
52.871704,81,311.849202
62.580952,50,312.097012
100.896842,57,312.417392
86.548125,60,312.651092
58.441391,132,312.995729
88.482274,77,313.196685
63.968977,16,313.325408
63.392015,194,313.843359
88.050689,32,314.049709
70.942798,40,314.304041
94.373091,52,314.60248
82.662509,42,314.935939
59.882665,70,315.253641
62.351553,66,315.473871
83.483516,60,315.683082
58.905046,48,315.869366
70.898128,31,316.201892
81.28299,58,316.495509
113.103777,26,316.660568
65.764654,25,316.864467
82.200616,97,317.270641
66.561796,72,317.539016
90.434231,23,317.707907
80.142633,38,317.866856
78.629865,61,318.067613
79.783262,47,318.250987
47.265533,112,318.529799
79.574088,59,318.752431
99.696154,28,318.914549
73.859739,105,319.177889
93.815023,28,319.317997
78.649897,74,319.522191
105.411204,73,319.73927
88.189918,25,319.871867
89.645116,52,320.040272
109.167437,31,320.182823
118.850875,19,320.319412
109.477697,17,320.430289
68.073784,88,320.885174
88.256125,50,321.057235
126.389276,17,321.468473
39.402359,73,321.694491
75.28944,26,321.84693
101.566541,52,322.024717
125.554157,13,322.137959
65.672808,51,322.334941
63.255523,48,322.520132
66.323011,40,322.680758
93.736548,26,322.829686
79.197365,48,322.990566
77.925872,24,323.122355
56.18937,93,323.370313
81.751567,24,323.496835
66.245312,120,323.793752
88.548588,19,323.91978
65.458228,61,324.104728
98.478162,73,324.321321
50.346275,115,324.602392
77.295695,63,324.817867
72.362419,132,325.11333
75.817626,74,325.354085
91.816222,39,325.516673
61.989928,69,325.708231
54.355412,108,325.993442
128.16217,33,326.137542
77.516501,94,326.38044
44.480509,107,326.648851
84.462922,88,326.869957
76.111043,86,327.093592
143.93462,16,327.204344
83.426006,70,327.414917
87.112794,67,327.629883
