#{"t_start": 1775161174.1169357, "env_id": "None"}
r,l,t
-1.404193,292,241.327587
19.491887,176,242.086421
26.384314,118,242.645008
17.469598,95,243.064303
20.807566,83,243.583678
32.835478,52,243.920298
-0.491919,82,244.407309
21.330868,35,244.77346
3.24517,109,245.313956
74.786977,60,245.705167
46.684327,54,246.040028
22.001496,120,246.680319
79.602968,101,247.264924
30.866762,45,247.674253
7.7878,226,248.546179
33.099454,56,248.9437
28.787499,94,249.484824
51.201042,145,250.125346
2.278043,165,250.862591
48.678226,139,251.490088
53.773856,63,251.887148
39.770474,95,252.384897
49.687118,81,252.806137
39.397787,93,253.266451
11.773374,129,253.925299
1.209232,135,254.545181
16.421575,142,255.186625
47.043052,141,255.845271
19.876783,45,256.173499
68.182167,42,256.579837
15.393216,111,257.186632
46.169692,43,269.677529
4.54293,313,270.887533
-95.37534,400,272.091276
59.785813,55,272.438236
28.849559,116,273.029418
17.754696,96,273.594925
10.825455,98,274.149837
-21.444257,310,275.480871
76.737249,41,275.862569
0.362462,147,276.502259
25.159721,95,277.016547
43.410446,141,277.706752
18.161486,95,278.137026
44.089251,45,278.452194
12.556986,57,278.864696
9.651515,147,279.548797
47.597841,169,280.318526
-2.356579,184,281.098933
28.11945,66,281.540226
47.135846,54,281.930964
55.556126,29,282.231101
51.475705,114,282.776761
-13.448832,154,283.492357
-32.113172,308,284.634403
69.757525,37,284.931989
48.931243,58,285.322906
-12.923857,176,286.068162
12.236158,103,286.640078
-67.417088,375,287.9285
28.895446,92,288.430013
9.405899,66,288.827234
9.89895,156,289.585992
41.104816,49,289.960933
7.60889,238,290.872696
-79.558759,400,292.225063
36.939497,117,304.729539
6.302726,239,305.730491
52.744872,39,306.081389
27.682873,57,306.494985
-22.672652,213,307.446476
36.736964,125,308.016104
51.15232,69,308.415162
-9.655298,270,309.428539
43.216981,95,309.969405
50.851135,79,310.433961
29.500736,35,310.767583
33.306169,99,311.289193
30.136017,133,311.901789
57.013214,152,312.554984
52.986709,43,312.949788
34.329823,66,313.393009
46.588104,54,313.774142
39.354958,104,314.331334
17.871843,99,314.849921
79.859673,41,315.236689
73.600925,54,315.686929
-9.986981,185,316.420505
29.434678,137,317.015018
30.188515,152,317.985322
19.525084,115,318.440338
29.961044,85,318.924441
26.304575,102,320.071464
53.263666,64,320.550056
18.416479,100,321.542048
49.004581,70,322.036713
63.996845,22,322.359672
49.055857,53,322.696106
-0.837647,148,323.439939
14.169318,100,324.033797
23.578114,129,324.660265
21.76108,130,325.276417
53.342584,127,325.93225
34.911862,86,326.473813
-5.905946,98,326.997071
-4.639695,399,328.470553
23.553806,142,329.14295
-0.971629,100,329.691077
40.342578,78,330.174562
10.124688,55,330.574388
36.79669,114,331.237717
0.966815,170,343.765853
-52.575322,120,344.366317
11.084563,99,344.880625
56.624719,98,345.398634
63.186884,48,345.783523
61.308003,72,346.21423
46.162588,183,347.041886
16.709453,154,347.727572
39.954392,145,348.390694
23.883342,98,348.894789
61.103407,103,349.409413
68.323418,39,349.807448
4.491164,197,350.559171
0.2495,270,351.605002
21.568139,108,352.101655
8.387209,175,352.88599
16.688224,300,354.041608
41.836764,32,354.352614
40.720527,127,354.915568
37.437352,28,355.214192
57.551105,139,355.847545
25.584131,86,356.334163
12.79083,392,357.650094
46.724931,107,358.257114
46.867683,108,358.801278
18.792659,129,359.380657
56.772432,111,359.996509
60.506807,63,360.469021
2.226106,245,361.391781
36.260715,93,361.954157
45.804922,156,362.540055
20.242089,58,362.903215
36.482221,39,363.245006
41.170626,113,363.794261
-90.151114,400,365.113856
62.860727,114,365.593789
-19.681192,257,379.10603
54.144851,167,379.808357
2.472336,89,380.260556
5.378962,287,381.357403
32.276461,74,381.802089
32.468386,73,382.320708
28.715358,247,383.917682
44.830453,88,384.480046
31.232322,235,385.406637
-3.02954,255,386.488112
10.690804,152,387.577613
30.810278,90,388.019841
-91.784702,400,389.646088
27.251586,159,390.571807
36.210255,61,391.132982
70.358662,131,391.904216
40.158339,127,392.690691
71.558456,88,393.291766
17.365939,148,394.105343
8.107553,219,395.11922
15.395376,206,396.106339
29.611414,84,396.683291
24.836937,78,397.2549
21.628201,160,398.080672
11.027881,129,398.830527
23.345593,136,399.587721
41.848227,39,399.989909
12.974118,53,400.470842
33.922164,105,401.116199
27.312265,106,401.728636
58.539384,99,402.278747
28.774683,56,402.744432
-6.322773,145,403.5431
25.799775,167,404.39712
25.552813,97,404.971534
58.529451,22,405.281466
44.831973,113,418.977865
17.244135,180,419.880972
-82.27126,400,421.469967
43.064499,100,422.13195
46.133287,63,422.634846
16.062595,113,423.266805
43.771951,127,423.915789
68.331452,153,424.708752
19.668114,89,425.263739
54.737719,36,425.626083
40.565887,76,426.113015
36.412648,93,426.665363
16.711092,150,427.452447
-17.578583,301,428.838924
35.335608,129,429.492063
-10.470389,249,430.645245
43.22845,77,431.221595
3.559118,360,432.787665
-34.054705,338,434.145771
24.376073,250,435.127434
